"","LIPPOS16JULY_04-D21_M26","LIPPOS16JULY_10-D21_M3","LIPPOS16JULY_17-D21_M10","LIPPOS16JULY_18-D21_M6","LIPPOS16JULY_22-D21_M5","LIPPOS16JULY_23-D21_M7","LIPPOS16JULY_24-D21_M21","LIPPOS16JULY_34-D21_M15","LIPPOS16JULY_36-D21_M24","LIPPOS16JULY_44-D21_M1","LIPPOS16JULY_45-D21_M2","LIPPOS16JULY_46-D21_M23","LIPPOS16JULY_48-D21_M8","LIPPOS16JULY_50-D21_M19","LIPPOS16JULY_51-D21_M22","LIPPOS16JULY_53-D21_M27","LIPPOS16JULY_55-D21_M20","LIPPOS16JULY_65-D21_M12","LIPPOS16JULY_69-D21_M18","LIPPOS16JULY_79-D21_M11","LIPPOS16JULY_81-D21_M13","LIPPOS16JULY_84-D21_M4","LIPPOS16JULY_88-D21_M25","LIPPOS16JULY_94-D21_M16","LIPPOS16JULY_08-D35_M4","LIPPOS16JULY_11-D35_M6","LIPPOS16JULY_14-D35_M2","LIPPOS16JULY_16-D35_M16","LIPPOS16JULY_19-D35_M12","LIPPOS16JULY_20-D35_M18","LIPPOS16JULY_25-D35_M1","LIPPOS16JULY_35-D35_M19","LIPPOS16JULY_37-D35_M23","LIPPOS16JULY_42-D35_M13","LIPPOS16JULY_56-D35_M22","LIPPOS16JULY_57-D35_M10","LIPPOS16JULY_58-D35_M11","LIPPOS16JULY_59-D35_M20","LIPPOS16JULY_60-D35_M3","LIPPOS16JULY_62-D35_M24","LIPPOS16JULY_67-D35_M21","LIPPOS16JULY_68-D35_M27","LIPPOS16JULY_73-D35_M26","LIPPOS16JULY_74-D35_M5","LIPPOS16JULY_83-D35_M15","LIPPOS16JULY_86-D35_M7","LIPPOS16JULY_87-D35_M25","LIPPOS16JULY_92-D35_M8","LIPPOS16JULY_03-D7_M7","LIPPOS16JULY_05-D7_M27","LIPPOS16JULY_06-D7_M23","LIPPOS16JULY_09-D7_M8","LIPPOS16JULY_12-D7_M18","LIPPOS16JULY_13-D7_M25","LIPPOS16JULY_15-D7_M16","LIPPOS16JULY_21-D7_M10","LIPPOS16JULY_26-D7_M19","LIPPOS16JULY_28-D7_M12","LIPPOS16JULY_39-D7_M21","LIPPOS16JULY_41-D7_M20","LIPPOS16JULY_43-D7_M6","LIPPOS16JULY_47-D7_M13","LIPPOS16JULY_52-D7_M11","LIPPOS16JULY_54-D7_M3","LIPPOS16JULY_61-D7_M2","LIPPOS16JULY_64-D7_M26","LIPPOS16JULY_70-D7_M24","LIPPOS16JULY_71-D7_M15","LIPPOS16JULY_75-D7_M22","LIPPOS16JULY_82-M1_D7","LIPPOS16JULY_85-D7_M4","LIPPOS16JULY_89-D7_M5","LIPPOS16JULY_02-M21","LIPPOS16JULY_07-M3","LIPPOS16JULY_27-M11","LIPPOS16JULY_29-M20","LIPPOS16JULY_30-M4","LIPPOS16JULY_31-M22","LIPPOS16JULY_32-M5","LIPPOS16JULY_33-M13","LIPPOS16JULY_38-M19","LIPPOS16JULY_40-M1","LIPPOS16JULY_49-M27","LIPPOS16JULY_63-M16","LIPPOS16JULY_66-M23","LIPPOS16JULY_72-M26","LIPPOS16JULY_76-M10","LIPPOS16JULY_77-M8","LIPPOS16JULY_78-M2","LIPPOS16JULY_80-M12","LIPPOS16JULY_90-M24","LIPPOS16JULY_91-M7","LIPPOS16JULY_93-M6","LIPPOS16JULY_95-M18"
"w/o MS2:PE 38:9e; PE 16:3e/22:6; [M+H]+","-1.633822418","-0.799280493"," 0.325500334"," 0.327790286"," 0.270288990"," 0.243395191"," 0.497913095","-0.653523651"," 0.161318560"," 0.211097430","-0.429495692","-3.416779281"," 0.126063069","-1.269731800","-0.772297947","-0.159392937","-2.235991329","-0.791564249"," 0.426341583"," 0.460261034"," 0.494221064","-0.493256354","-0.370265358"," 0.640797801","-1.287731904","-0.704480107","-0.284170754","-3.575520256"," 0.596627565","-0.149108785"," 0.388629571"," 0.579998060","-0.627922540","-1.113671841"," 0.177498530"," 0.592913069","-0.104401090","-3.070134792"," 0.342604177"," 0.308369946","-0.748772539","-2.464864215","-1.299162989"," 0.008277792","-0.539404943","-0.256276320","-2.950064069"," 0.286643123","-0.398569482"," 0.213582498"," 0.683212605"," 0.059125145"," 0.438327338","-2.878134144"," 0.497913095","-1.457064324","-2.324525232","-3.615841935"," 0.201218068","-2.308550106"," 0.046004462","-1.767012383","-3.692476825","-3.542274987","-0.386547000","-0.331677675"," 0.506769903","-0.197817880"," 0.089900580"," 0.510863065"," 0.625210254"," 0.489735837"," 2.109347975"," 2.296944762"," 1.850140791"," 2.255799635"," 1.608486748"," 2.282757396"," 2.109347975"," 2.221099750"," 1.868294156"," 1.827329733"," 1.984110089"," 1.995842336"," 2.185838020"," 2.167310445"," 2.230499411"," 2.026655911"," 1.740210990"," 1.850140791"," 1.943879944"," 1.822957970"," 1.711576521"," 1.184596154"
"w/o MS2:PE 39:2e; PE 11:0e/28:2; [M+H]+"," 1.044533879","-0.420166986","-0.257989460","-0.308223771","-0.098621979","-0.205582298","-0.298654550","-0.108019350","-0.144290024"," 0.746639141","-0.136572378","-0.170687229","-0.112446809","-2.594585702"," 0.865402779"," 1.727779655","-0.654411478","-1.054692404"," 0.750229614"," 1.685287030","-3.197749645","-2.555728467"," 0.820917513","-5.013037369"," 0.046978178","-0.369801450"," 0.115777140","-0.006540784","-0.015761410"," 0.150889446"," 0.146264342"," 0.094617205"," 1.670504972"," 0.680676453"," 1.606159380"," 1.137430519"," 1.365902601","-2.225062023"," 0.589118172"," 0.094617205","-0.031854234"," 1.670504972","-3.009993726"," 0.649613378","-0.252901234","-2.428688636"," 1.264377985","-4.721461536","-0.813670668"," 0.623424728","-0.649316431","-0.726882531","-0.426297719","-0.275730602","-0.813670668","-0.226269631","-0.776171333"," 0.017821596","-2.186285954"," 0.919463757"," 0.767059683","-1.018401437"," 0.954926838"," 0.971920570","-0.842589950"," 1.708223467"," 0.492156865"," 0.733098592"," 0.649613378","-3.136738804"," 0.540625100","-0.170687229","-1.273013310"," 1.768915026"," 2.161330748"," 1.830275535"," 2.093026230"," 2.206011410"," 1.670504972"," 1.606159380","-0.560196072","-0.545426809"," 1.453112447"," 1.723045728"," 0.124161816","-0.290056780","-0.257989460","-0.052084112","-0.684912774","-1.669410999"," 1.872930936"," 1.879662772"," 1.325733075","-1.228098005"
"w/o MS2:PE 39:7e; PE 11:0e/28:7; [M+H]+"," 1.92258238","-0.74023462","-3.65579619","-1.03249934","-1.62637302","-0.49569175","-1.19193295","-1.36271830","-1.94446035"," 1.41509172","-2.03367882"," 1.61105197","-1.78890331"," 1.05008467"," 1.30573835","-2.46379145","-3.02655468","-1.63376908"," 1.25683090"," 1.30941943"," 1.09389633"," 1.72988135"," 1.61792934"," 1.98212896","-1.77991211","-1.01045775","-1.64191513","-1.92625017","-2.00054655","-2.72048176","-1.46489642","-0.43225682"," 1.44496293"," 2.16474754"," 2.26399876"," 1.39512472"," 1.59324028"," 1.84805451"," 1.50828414","-1.95815339"," 0.93199232"," 1.77248026"," 1.66733262"," 1.52130628","-0.20827888"," 1.12386366"," 1.60749587"," 0.10631864","-0.55248624"," 1.66311972","-1.82232992","-3.10120782","-1.98255777","-2.17241647"," 0.72165772","-0.55051877","-1.81811992","-1.03249934"," 1.29005529"," 1.25683090"," 1.97213526","-0.50234170"," 1.04191919"," 0.22524238","-0.02946357"," 1.32768467","-0.34343210"," 2.01159217"," 1.68336492","-0.97643450"," 0.34954531","-3.04816899"," 1.56352653","-1.93195586","-1.44588890","-0.72941446","-1.20634185","-1.14409623"," 1.69068472","-0.99074539"," 1.82962677"," 1.94787488","-2.26638282","-2.09696338"," 0.84756365"," 1.24899069"," 1.77604389"," 1.30156688"," 1.53659828"," 1.18062777","-1.47330239"," 2.12510391"," 1.99691768","-0.47548991"
"w/o MS2:PE 39:8e; PE 13:1e/26:7; [M+H]+","-1.809609338"," 0.285334183"," 1.178409769","-2.540928970"," 0.831167214"," 1.280010251","-0.732416692"," 0.402183678"," 1.178409769"," 1.364982260"," 1.563265675"," 1.630817678"," 0.482332030"," 0.972136894","-0.155254232","-2.068324097"," 1.214236764"," 1.706002617"," 0.377584655","-2.291046416"," 0.865616404"," 1.285157869","-0.949857607"," 1.462912103"," 1.095864688"," 0.632079520"," 0.240466314","-2.252298423"," 0.120640586"," 1.294411040"," 1.507373070"," 1.531780594"," 1.187385947"," 0.993810886"," 0.919991870","-0.198634576"," 0.146947068"," 0.386105348","-0.632022072"," 0.406614789"," 0.335894506","-3.151011225"," 1.379030817"," 0.004027814"," 1.330184189"," 0.361004714","-0.088404673"," 1.335394925"," 1.164100941"," 0.842494539","-1.327483431"," 0.026237239"," 0.963815811","-1.260489279","-0.039522555","-0.728218503"," 1.104455802"," 0.849990257"," 0.533084422","-3.711534652","-2.559884948","-0.380422001","-3.554150607","-4.208066267"," 0.711230361","-0.234565032"," 0.112062656"," 1.552546658","-6.939920273"," 0.767371270"," 0.559571339"," 0.968158766"," 0.941989216"," 0.425971344","-2.031451197","-1.244356637"," 0.112062656"," 1.001839938","-1.211745277"," 0.075550935"," 0.381898982","-0.492061310","-0.152057183"," 0.364776914","-2.009766745","-0.218251593","-0.177562999","-0.138548886"," 0.916260181"," 0.313475947","-0.589959815"," 0.861973001","-0.944853503"," 2.184193342"
"w/o MS2:PE 41:7e; PE 13:0e/28:7; [M+H]+","-1.0516927092"," 0.8299059712"," 0.7560699683"," 0.0904613490"," 0.7599305199"," 0.3967670787","-0.0008901624"," 0.9298194914","-0.7670432671","-2.1785200335"," 0.4793884834"," 0.8777265474"," 1.1955247571","-2.7995237585","-0.7894907299","-0.0547506906"," 0.1713453466"," 0.7511932193"," 0.9130904329","-1.5013392364","-1.9818252470","-2.3720592527","-1.9496082007"," 1.0117562020"," 0.0205533149"," 1.2763107110"," 0.3574611837"," 0.4265832005"," 0.1408314560"," 1.0778649732"," 1.2549432933"," 0.7180119566"," 0.6031549547","-0.8409907764","-1.1920209439","-1.2583079102","-0.8178588740","-1.2243832168","-0.4474909462"," 0.9952797142","-0.2926677431","-1.6244704488","-1.5650171249","-2.2423472714"," 0.3007508415","-2.6759951994","-2.3509853053"," 0.5502715620"," 1.2373561936"," 0.5386314869"," 0.6610494696"," 1.0733625833"," 0.7315919760"," 0.6829573793"," 0.8299059712"," 0.0483617219"," 1.1679628654"," 0.7315919760"," 0.5875820341","-1.2820072553","-1.8247896903"," 0.5016482358"," 0.9382744174","-1.2904302871","-1.3088290135","-2.8635423450"," 0.6571646527","-3.3207864639","-6.8597269834"," 0.8260793306","-2.5151093815"," 1.0243597348","-2.3942149134"," 1.4359726748"," 1.8914337053"," 1.4602526704"," 1.7672928037"," 2.1592881863"," 1.5586600227"," 1.0945706534"," 1.5949632071"," 1.6424565532"," 1.1639701896"," 1.4035477239"," 0.9775654620"," 1.7900939707"," 1.5821787768","-0.3493030238"," 1.2410512571","-0.4194774557"," 1.1438341173"," 1.4115868135","-1.0919734824"," 3.0578739987"
"w/o MS2:PE 42:0; [M+Na]+"," 1.00504265"," 0.29795524"," 0.76354585","-0.04695927"," 0.32401244"," 0.84682095"," 0.76742419"," 0.35573896"," 0.94467532"," 0.36402227","-0.13392659"," 0.79569775"," 0.54142194"," 0.31796699","-0.31039595"," 0.72730055"," 0.59386835"," 0.52141969"," 0.07181970"," 1.35952942"," 0.16926117","-0.33553860"," 0.04848053"," 0.24138218","-0.40577586"," 0.29795524","-0.12370918"," 0.07181970"," 0.03642296"," 0.11678180","-0.49368456"," 0.07746355"," 0.88122054"," 1.20443177"," 1.08100787"," 0.69289259"," 1.03778811"," 0.74639810","-0.43684944"," 0.78926191","-0.04153544"," 0.47867882"," 1.06645427"," 0.18963236"," 0.72730055"," 0.91953486"," 0.66480503"," 0.67921613"," 0.81726935"," 1.01464774"," 0.67201952"," 0.53324934"," 0.46954368"," 0.68611203"," 1.04483635"," 0.47297157"," 0.39139910"," 0.89518052"," 0.99725854"," 0.39139910"," 0.33790699"," 0.46610754"," 0.62943824"," 0.48624060"," 0.63648934"," 0.48624060"," 1.20443177"," 0.99725854"," 0.32401244"," 0.19652387","-0.12824787"," 0.26079938","-0.37249572","-1.03836732","-2.35769368","-0.14085051","-1.91892765","-1.87335212","-1.60309691","-1.59041886","-1.43136506","-1.57292616","-1.73287940","-1.68607797","-0.78054754","-1.24418195","-1.65448398","-1.57907462","-1.77678342","-1.03836732","-1.88148193","-1.75744959","-2.18998361","-3.55036037"
"w/o MS2:PE 42:3; PE 8:0-34:3; [M+H]+"," 1.04472517"," 0.24852572"," 0.31326584"," 0.32477256"," 0.35774289"," 0.13874898"," 1.01839851"," 0.56072179"," 0.46572513"," 0.31326584"," 0.15510354"," 0.81438645"," 0.41087708"," 0.70977608","-0.71903857"," 0.69508427"," 0.31937758","-0.06251938"," 0.06114204"," 0.21437748"," 1.01137319","-0.40220570","-0.10751083","-0.04098167","-0.06251938"," 0.20071153"," 0.09277572"," 0.37063279"," 0.08638569","-0.15967100"," 0.19418196"," 0.04687147"," 0.18723765"," 0.70977608"," 0.82021132"," 1.13715760"," 0.35774289"," 0.59335807","-0.41536018"," 0.24205691"," 0.45834337"," 0.75211631"," 1.01137319"," 0.09277572"," 0.52862252"," 1.00547162"," 0.71642141","-0.32036500"," 1.04472517"," 0.68652698"," 0.52155220"," 0.82021132"," 0.68069930"," 0.87090987"," 0.76513592"," 0.90714372"," 0.37875132"," 0.92017766"," 0.51536608"," 0.87828055"," 0.48445586"," 0.63108545"," 0.51042856"," 0.82021132","-0.19137188"," 0.68069930"," 1.14429594"," 0.45834337"," 0.98415020"," 0.78324540"," 0.28857813"," 0.57338771","-0.99130596","-1.27865609","-1.61468147","-0.07421870","-2.07825973","-1.88819546","-1.81667374","-1.84444181","-0.93235912","-1.35632338","-2.18777225","-1.13787184","-0.96549501","-1.24878912","-1.64726001","-2.38606738","-1.66798382","-2.07426481","-1.57412774","-1.71090286","-1.85241636","-0.32036500"
"w/o MS2:PE 42:9; PE 8:0-34:9; [M+H]+","-0.90438591","-0.97980689","-0.93479450","-0.29018981","-3.03109762"," 0.72724426"," 0.12417128"," 0.05727717","-1.08602081","-0.44307057","-1.38699518","-1.23434133","-1.43848064","-0.90438591","-2.14454503"," 1.01041077","-0.91288598"," 0.00632433","-0.27784509","-1.30589682","-2.56076438","-0.18360411","-1.52090619","-1.67297498","-0.66856470","-0.15336996"," 0.19800978","-0.98920567","-3.33993159","-0.85200311"," 0.32872482","-0.72280141","-0.49383143"," 0.83288554","-0.31439339"," 0.50500260","-0.37644842","-0.17178434"," 0.10329341","-0.44946794","-1.62563396","-0.26844630","-0.72698924","-0.27784509","-1.46926951","-0.97080940"," 0.36161881"," 0.39512627","-0.73752274"," 1.49946073","-0.51154467"," 0.37352238","-1.43848064","-0.83502134","-0.82571857","-0.49893491","-1.06439122"," 0.07596494","-2.15663855","-0.24203100"," 0.70412846","-0.04518589"," 0.70412846","-0.44626390","-0.44946794","-1.63158799","-0.75458764","-1.89854241"," 0.70626145"," 0.15333813"," 0.74914201","-0.56999067"," 2.98358268"," 3.05684092","-0.75458764","-0.05721029"," 2.87013128"," 2.90946795"," 1.39624540"," 0.37913141","-0.61817805"," 3.02305927"," 0.67422506"," 2.79234512"," 3.01758628"," 3.15091906"," 2.96552725"," 2.92302612"," 2.96057495"," 2.52011586","-0.61817805"," 3.09633109"," 3.18055107","-0.27784509"
"w/o MS2:PE 43:4; [M+Na]+","-2.97372610"," 0.60575864"," 0.41044759","-1.19723411","-0.08191129"," 0.53964010"," 0.04099142","-0.10147257","-0.15027921"," 0.53484769"," 0.77135313","-0.87109537"," 0.17949268"," 0.03464102","-0.84764314","-4.56012356"," 0.39004810","-0.12189011"," 0.07039118"," 0.64321083","-0.49501800","-0.21271881","-2.76648758","-0.30980454"," 0.10794831"," 0.92376251"," 0.35808667","-0.06355590","-1.47547254"," 0.72987467","-0.26116571"," 0.24561529","-0.10624861"," 0.99427564"," 0.75569220"," 0.63157342"," 0.09027150"," 0.25255243"," 0.67796726"," 0.79177334","-0.18756681"," 0.92376251"," 0.63157342","-1.91158302"," 0.52978698"," 0.51108552"," 0.59036888"," 0.58522396"," 0.25822239","-0.30980454"," 0.63157342","-0.80208169","-3.31243109","-0.85710736"," 0.10093767","-0.44158332","-0.82317277","-0.76649983","-0.19271105","-3.65990968"," 0.10093767"," 0.63157342","-2.56395140","-2.82134567","-0.47686971"," 0.16163576","-0.02519793","-0.10147257","-1.53326435","-0.28861021"," 0.04531984"," 0.06805857"," 1.01480033"," 2.03239010","-1.62629915","-1.41794957","-0.78082010","-0.71677721"," 1.44290115"," 0.49990384"," 2.41042199"," 1.75050193"," 0.75569220"," 1.64240406"," 1.21872656"," 1.20864556"," 2.05942553"," 1.88237370"," 1.61897733"," 0.83053868"," 1.55239299"," 0.81527524"," 2.18644610"," 0.74076330"
"w/o MS2:PE 43:5; PE 25:0-18:5; [M+H]+","-1.46730787"," 1.38285969"," 1.13100073"," 1.35139891"," 1.15887876"," 1.06160231"," 0.33675113"," 1.13100073"," 0.74509314","-1.41049784"," 1.80325502"," 0.67235637"," 0.80939148"," 0.44431976","-1.82721158","-0.83570270"," 1.25084635"," 0.84969304","-4.53953179","-1.04631684"," 0.64265727"," 0.78540391","-2.11743132"," 1.30172073"," 0.67235637"," 1.34166634"," 1.65046575"," 1.15887876"," 1.36312402"," 1.41598764"," 0.57359268"," 0.98818476"," 1.21174776"," 1.15887876"," 1.26103068","-0.92183552","-1.49010112","-3.55637660"," 1.31001737"," 0.55212494"," 1.45213166","-0.74079107","-2.80354547","-1.54024824"," 1.11592332","-1.64628193"," 1.45213166"," 1.19381448"," 0.89403224"," 0.03365702"," 0.39451119"," 0.41926319"," 0.41926319"," 1.23485254"," 0.44967751"," 1.21174776"," 0.56278742"," 1.12337726"," 0.86777066","-2.48282762","-1.82991508"," 0.88109591","-1.73880573","-2.03637284"," 1.09276791","-1.73880573"," 0.44967751"," 0.94133307","-1.64628193"," 0.45456615","-3.86392817"," 0.90725692","-2.36871606"," 0.01236574"," 0.31840013","-0.49144409"," 0.24106642"," 0.16779739"," 0.23082208","-0.33146210","-2.77751586","-2.40284694","-0.56221077"," 0.21266689","-0.23318231","-0.11729922","-2.10630018"," 0.43927287"," 0.02139521","-0.84037556","-0.19267116","-0.10075536"," 0.37187382"," 2.72131231"
"w/o MS2:PE 43:6; [M+Na]+"," 1.79215693","-3.47497241","-0.87897008","-1.71188800","-1.95146873","-2.69730068"," 1.35844878"," 1.84132083","-1.33242521"," 2.31866359","-2.12705382","-2.30128880"," 1.93676192"," 1.42800771"," 1.06495999"," 1.84940117","-2.39009297","-1.10239444"," 1.83363951"," 1.68445944"," 1.69252246"," 1.64586360"," 1.80889023"," 1.58351748"," 2.22785038","-1.29134589","-1.01130962"," 1.89980833","-1.66025587"," 2.17429257","-1.97570589","-1.17829136"," 1.66998216"," 1.84132083"," 1.71465042"," 1.40564034"," 1.78393179"," 1.92011125"," 1.89980833"," 1.63755905"," 1.31450043"," 1.63755905"," 0.99073074"," 1.69252246","-0.88692178"," 1.46337558"," 1.75325571"," 1.98027458","-2.30692835"," 1.62347170","-1.29134589","-1.48444170","-3.49277551"," 1.72817108","-2.92117205","-0.46024924","-1.07607405","-2.30692835"," 1.76818074"," 1.96945027"," 1.92011125","-3.38190744"," 1.65366390"," 1.85759266","-1.01689211"," 1.63181990"," 1.66118178"," 1.63755905"," 1.13920913"," 0.95967386"," 1.85759266","-1.21231051","-0.18741091","-3.21792736","-0.76675370","-1.81034641","-3.07580085","-0.07754099","-0.94615402","-2.97088503","-2.67108361","-0.33697095","-0.21690625","-0.02652167","-2.25769546","-0.50545103","-0.25953971","-0.15440956","-0.33697095","-0.86730897","-3.06567725","-3.45621165","-0.55970127"," 0.43651268"
"w/o MS2:PE 43:7; PE 9:0-34:7; [M+H]+","-0.73102891"," 1.81065287"," 1.68209299"," 2.07064938"," 1.60855642"," 1.79088564"," 1.89350691"," 1.81065287"," 1.68209299","-0.73102891"," 1.59615043"," 1.52369260"," 2.02309144"," 1.76085284","-3.33232883","-0.99364517"," 1.85151671"," 1.89350691","-0.81658084","-0.74635745","-3.35914827","-2.88503658","-1.91004674"," 1.28383071"," 1.91948916"," 1.56703240"," 0.90278504"," 1.59615043"," 1.83071040"," 1.62200575"," 1.83071040"," 1.71164988"," 1.51097165","-0.98674572","-0.88840658","-3.63144558","-0.95777042","-3.54852490","-3.41498366"," 1.62200575"," 1.46280088","-0.76084404","-0.98943381","-2.95337250"," 1.73121069","-1.97276627","-5.25880250"," 1.54026827"," 1.33335442"," 1.52369260"," 1.63401970"," 1.83071040"," 1.73121069"," 1.34592475"," 1.46280088"," 1.81065287"," 1.63401970"," 1.68209299","-3.21231096","-0.95058042","-0.71184952"," 1.68209299","-0.71811164","-0.53331745"," 1.62200575","-4.52935012"," 1.81065287","-0.95777042","-1.69665112"," 1.64766065","-2.50678074"," 1.69864480","-2.50186334"," 0.46840359","-0.03366458"," 0.61515843"," 0.22384175"," 0.14970454","-0.24292131"," 0.41929464","-1.08533933"," 0.13642808"," 0.34302441"," 0.34302441","-3.19836608","-3.28153736","-2.67094229","-3.31223130"," 0.35830643","-3.85130645"," 0.12754724"," 0.19988676"," 0.04799664"," 1.85151671"
"w/o MS2:PE 44:11e; PE 20:5e/24:6; [M+H]+","-0.311329666"," 0.283979571","-1.058536487","-3.115734702","-0.670647504","-1.986089060","-2.219737997"," 0.094099469"," 0.314011938"," 0.447834065"," 0.219831894"," 0.133464950","-1.891371172","-0.351059640","-0.228248093","-2.336922877"," 0.606463159","-0.445418664"," 0.058529608","-2.719891445","-0.072894154","-1.755083655","-1.220821095","-0.051008915","-2.639747220","-0.694122054"," 0.923815711"," 0.801335335","-0.200071659"," 0.911901443","-1.607719747"," 1.052966113"," 0.204763310","-1.078004584","-0.773140653","-1.305386318"," 0.003599188","-0.557065202","-1.021200880","-1.599553535"," 0.801335335","-0.866770961"," 0.321914819"," 0.529407024","-1.746202594","-2.750712894","-0.236811928"," 0.552336338"," 0.058529608","-1.840231173","-0.820448827","-0.683688389"," 0.321914819","-0.060075432","-2.538305380","-0.321230225"," 0.472013266"," 0.144131190","-0.562970030","-0.019267069"," 0.010746566","-0.351059640"," 0.339234883","-0.137200998"," 0.314011938","-0.269101275","-1.272912961","-0.557065202","-1.083377248","-1.486775070","-0.736613303"," 0.975316745"," 1.771829915"," 1.295960133"," 1.429104803"," 1.274950699"," 0.524310176"," 1.947595344"," 2.934197051"," 1.696170140"," 1.164611877"," 1.462891203"," 3.667647361"," 0.542417163"," 2.325486511"," 1.377192871"," 3.059216572"," 2.608704370"," 0.960338756"," 0.567713652"," 1.080958102"," 0.878427602"," 2.989653092"," 3.794761901"
"w/o MS2:PE 47:2; PE 9:0-38:2; [M+H]+"," 0.836244926"," 0.354941497","-0.487950338"," 0.523398092"," 0.007780803"," 0.425415863"," 1.116430550"," 0.582347643"," 0.882268934","-0.087543135"," 0.125352748"," 0.619211791"," 0.655886358"," 0.434345807"," 0.258630036"," 1.038401810"," 0.281828991","-0.095372864"," 0.983629492"," 0.601708138"," 0.292605389"," 1.003990113"," 0.711636418"," 0.281828991","-0.533028912"," 0.240553562","-0.103396700","-0.686967559"," 0.683916519","-0.547403768","-0.224654112","-0.020010198","-0.048104890"," 0.647078495"," 0.407928306"," 0.133053570","-0.607676415","-0.147646335"," 0.893519802"," 0.084182137"," 0.836244926"," 0.637905173"," 0.637905173"," 0.151169143","-0.806703570"," 0.306170965","-0.847453642"," 0.091769123","-0.765356201","-1.106268147"," 0.032111740"," 0.693302404","-0.280499409","-0.525226181"," 0.240553562"," 0.627597554"," 0.756908722"," 0.929935783","-0.756748550","-0.379380827","-0.472179296"," 0.032111740"," 0.920714862"," 0.461397695"," 0.407928306"," 0.845831934"," 0.372564628"," 0.301714065"," 1.961852343"," 0.956632040","-0.600139790","-0.080200620","-0.315867159","-0.819173776","-1.476604466"," 0.190552434","-1.884212561","-1.017874860","-1.149508305","-0.379380827","-0.741308936","-0.716859926"," 0.024887974","-0.487950338","-0.295244455","-1.032055234","-1.332047645","-0.984534182","-1.928145787","-0.894771581","-1.553274907","-0.554396023","-1.648835901"," 1.896079257"
"w/o MS2:PE 47:9; [M+Na]+","-3.6834294"," 1.2606598"," 0.6962282","-2.6085141","-3.8807976"," 1.0133858"," 0.6324131","-1.6334662"," 0.7283215"," 1.3890404"," 0.7154246","-1.1882033","-0.1806447"," 0.9488909"," 0.5344945","-1.5223145"," 1.3546285"," 0.8675405"," 0.4934017"," 1.0533926"," 1.0407128"," 1.1780309"," 1.2842223"," 1.0871679"," 0.7887892","-2.1928441","-1.7775865"," 1.0533926"," 0.9434215"," 1.2728310"," 1.4419524"," 1.2422598"," 1.2045037","-2.6992243"," 0.9735271"," 1.0533926","-3.3017570"," 0.9278106"," 0.8393092","-2.2781227"," 0.4760543","-2.6386044","-2.6116949"," 0.6879268"," 1.3474300"," 1.2842223","-1.5079062"," 1.0533926"," 1.2485058"," 0.7843583"," 1.4159238"," 0.8628472"," 1.3890404","-2.4890395"," 0.9374270","-1.7502235"," 1.1052585"," 1.3546285"," 0.6243011"," 1.0083154"," 1.2369795"," 1.2987488","-2.6494966","-1.4078555"," 1.2097738","-3.3799949"," 1.2842223"," 0.8107371","-2.5133303"," 0.5759486"," 1.3890404"," 1.3327215","-2.9617438"," 1.3055679"," 0.7000808"," 0.8915334"," 0.7887892"," 0.7329962"," 0.9328269"," 0.5717507","-3.6064611"," 1.0871679"," 1.1847291"," 0.7721435","-3.7462146"," 1.0533926","-3.3598924"," 0.8473963"," 0.9374270"," 0.5592747"," 1.1052585"," 1.1373477","-3.0910560","-2.6842144"
"w/o MS2:PE 49:4e; PE 21:0e/28:4; [M+H]+"," 0.472852864","-2.738462185","-0.235760824","-0.302645219"," 0.398892095","-0.361905205","-1.134365716","-0.646546135"," 0.284628184"," 0.306787885"," 0.011252080","-0.581966288"," 0.341144378"," 0.239803135"," 0.878356344"," 1.007512450","-1.928596980"," 0.767932078"," 0.050675788"," 0.349964101"," 0.506709156"," 0.436334772"," 0.292069040"," 0.552174254"," 0.411345899","-0.117106603","-0.037294462"," 0.614772377"," 0.920765718"," 0.980196708"," 0.259985502","-0.192828916","-0.338436794"," 0.201201919"," 0.543747786"," 1.485240675","-0.240208511","-0.201791299","-0.672612816"," 0.799319399"," 0.083536984"," 0.791811563","-0.124709435","-0.231326843"," 0.232719243","-2.296443863"," 0.373363652"," 0.640174052"," 0.692798656","-1.190121588","-0.231326843","-0.525899232"," 0.701603501"," 0.018378059"," 0.292069040"," 0.680424825","-0.070305020"," 0.411345899","-0.290209216"," 1.527999177"," 0.390653589"," 0.568971345","-0.015312202"," 0.292069040","-0.862491030"," 0.134903878","-0.516689035"," 0.143994405"," 1.216351211"," 0.820109301"," 0.717525727"," 0.386863851"," 0.325759718","-0.626203471"," 1.540267547","-1.418086446"," 0.717525727","-3.173956968","-1.099478552","-1.053582645"," 0.011252080","-1.418086446","-1.373083886"," 0.341144378","-1.501660505","-2.338334382","-0.902420706","-0.008390208","-1.928596980"," 0.083536984"," 0.116101986","-0.024190762"," 1.560839577"," 4.023674633"
